Directory URL,Branch Name,Branch Type,Name of Library Service,Library Service Type,WiFi Availability,Address Line 1,Address Line 2,Address Locality,Address Postcode,Postal Address Line 1,Postal Address Line 2,Postal Address Locality,Postal Address Postcode,ILL Address Line 1,ILL Address Line 2,ILL Address Line 3,ILL Address Line 4,ILL Address Locality,ILL Address Postcode,Phone,Phone (after hours),Mobile,Email,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Latitude (Decimal),Longitude (Decimal),Branch Manager Title,Branch Manager Personal Title,Branch Manager Name,Branch Manager Phone,Branch Manager Email,Other Staff Member Position Title,Other Staff Member Personal Title,Other Staff Member Name,Other Staff Member Phone,Other Staff Member Email,Date Created,Date Last Updated
https://plconnect.slq.qld.gov.au/directory/diamantina-shire-council/bedourie-library,Bedourie Library,Branch,Diamantina Shire Council,Rural Libraries Queensland,No,13 Herbert Street,-,Bedourie,4829,-,-,-,-,-,-,-,-,-,-,-6312,-,-,-,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,10am-4.30pm (April to September),10am-4.30pm (April to September),-24.361125,139.470514,Library Manager,-,Jessica Greenaway,-6543,visitors@diamantina.qld.gov.au,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/diamantina-shire-council/birdsville-library,Birdsville Library,Branch,Diamantina Shire Council,Rural Libraries Queensland,No,29 Burt Street,-,Birdsville,4482,-,-,-,-,-,-,-,-,-,-,-6510,-,-,-,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,8.30am-4.30pm,10am-4.30pm (April to September),10am-4.30pm (April to September),-25.901047,139.351934,-,-,-,-,-,-,-,-,-,-,11/04/08,25/03/20
https://plconnect.slq.qld.gov.au/directory/cassowary-coast-regional-council/cardwell-library,Cardwell Library,Branch,Cassowary Coast Regional Council,Independent Library Service,Yes,4 Balliol Street,-,Cardwell,4849,-,-,-,-,-,-,-,-,-,-,-13098,-,-,-,10am-1pm; 2-5pm,9am-5pm,9am-5pm,9am-5pm,9am-1pm; 2-5pm,9am-12 noon,Closed,-18.267564,146.028734,Community Hub Administrator,-,Michaela O'Neil,-,michaela.oneil@ccrc.qld.gov.au,-,-,-,-,-,11/04/08,30/03/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/burrum-heads-library,Burrum Heads Library,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,22 Burrum Heads Rd,-,Burrum Heads,4659,-,-,-,-,-,-,-,-,-,-,-9312,-,-,-,Closed,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-1pm; 2-5pm,Closed,9am-12 noon,Closed,-25.185641,152.612736,Library Assistant,Mrs,Sue Seward,-9312,sue.seward@frasercoast.qld.gov.au,-,-,-,-,-,11/04/08,30/03/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/howard-library,Howard Library,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,56 Steley Street,-,Howard,4659,-,-,-,-,-,-,-,-,-,-,-8219,-,-,-,Closed,9am-1pm; 2-5pm,9am-1pm; 2-5pm,9am-1pm; 2-5pm,Closed,9am-12 noon,Closed,-25.318076,152.56281,Library Assistant,Mrs,Irene Varnas,-,irene.varnas@frasercoast.qld.gov.au,-,-,-,-,-,11/04/08,30/03/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/tom-gee-memorial-library-and-community-centre,Tom Gee Memorial Library and Community Centre,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,Forgan Terrace,-,Tiaro,4650,-,-,-,-,Maryborough Library,-,127-129 Bazaar Street,-,Maryborough,4650,-6528,-,-,-,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,8.30am-1pm; 2-4.30pm,9am-12 noon,Closed,-25.728076,152.580998,Library Administrator,Ms,Debbie McCall,-6528,deborah.mccall@frasercoast.qld.gov.au,-,-,-,-,-,11/04/08,30/03/20
https://plconnect.slq.qld.gov.au/directory/brisbane-city-council/brisbane-square-library,Brisbane Square Library,Branch,Brisbane City Council,Independent Library Service,Yes,Brisbane Square Library and Customer Centre,266 George Street,Brisbane,4000,-,-,-,-,-,-,-,-,-,-,-7515,-,-,-,9am-6pm,9am-6pm,9am-12 midnight,9am-6pm,9am-7.00pm,9am-12 midnight,10am-3pm,-27.4708367,153.0224554,Hub Team Leader,-,Rebecca Randle,-,bsql@brisbane.qld.gov.au,-,-,-,-,-,10/04/08,31/03/20
https://plconnect.slq.qld.gov.au/directory/fraser-coast-regional-council/maryborough-toy-and-special-needs-library,Maryborough Toy and Special Needs Library,Branch,Fraser Coast Regional Council,Independent Library Service,Yes,127-129 Bazaar Street,-,Maryborough,4650,-,-,-,-,-,-,-,-,-,-,-9924,-,-,-,9am-5pm,9am-5pm,9am-6pm,9am-6pm,9am-4pm,9am-12 noon,Closed,-25.539837,152.702419,-,-,-,-,-,-,-,-,-,-,30/03/20,31/03/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/gold-coast-mobile-library,Gold Coast Mobile Library,Mobile,Gold Coast City Council,Independent Library Service,Yes,120 Eastlake Street,-,Carrara,4211,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12799,-,-,-,-,-,-,-,-,-,-,-28.077641,153.385599,Librarian,-,Travis Le Couteur,-,tlecouteur@goldcoast.qld.gov.au,-,-,-,-,-,11/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/scenic-rim-regional-council/scenic-rim-outreach-service,Scenic Rim Outreach Service,Mobile,Scenic Rim Regional Council,Independent Library Service,No,58 Brisbane Street,-,Beaudesert,4285,-,-,-,-,-,-,-,-,-,-,-10628,-,-,-,-,-,-,-,-,-,-,-27.989954,152.9956,Mobile Services Librarian,-,Vacant,-10628,libraryb@scenicrim.qld.gov.au,-,-,-,-,-,23/07/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/banana-shire-council/banana-shire-mobile-library,Banana Shire Mobile Library,Mobile,Banana Shire Council,Independent Library Service,No,Grevillea & Melton Streets,-,Biloela,4715,-,-,-,-,-,-,-,-,-,-,-12300,-,-,-,-,-,-,-,-,-,-,-24.390567,150.513382,Library Assistant,-,Fiona Leighton,-,-,-,-,-,-,-,10/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/moreton-bay-regional-council/moreton-bay-mobile-library,Moreton Bay Mobile Library,Mobile,Moreton Bay Regional Council,Independent Library Service,No,"PO Box 159, Caboolture",-,Caboolture,4510,-,-,-,-,-,-,-,-,-,-,-1623,-,-,mobile.library@moretonbay.qld.gov.au,-,-,-,-,-,-,-,-27.178626,152.983804,Library Officer,-,Lyn Evans,-,-,-,-,-,-,-,14/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/townsville-city-council/townsville-mobile-library,Townsville Mobile Library,Mobile,Townsville City Council,Independent Library Service,No,Various,-,Townsville,4814,c/- Aitkenvale Library,PO Box 1286,Townsville,4810,86 Thuringowa Drive,-,-,-,Thuringowa Central,4817,-12997,-,-,-,-,-,-,-,-,-,-,-19.258638,146.817738,"Team Manager, Libraries",-,-,-,-,-,-,-,-,-,25/05/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/redland-city-council/redland-mobile-library,Redland Mobile Library,Mobile,Redland City Council,Independent Library Service,No,Corner Bloomfield and Middle Streets,-,Cleveland,4163,PO Box 21,-,Cleveland,4163,-,-,-,-,-,-,-12774,-,-,-,-,-,-,-,-,-,-,-27.525603,153.266828,Community Programs Team,-,Monique Whitewood,-,library@redland.qld.gov.au,-,-,-,-,-,14/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/sunshine-coast-regional-council/sunshine-coast-mobile-libraries,Sunshine Coast Mobile Libraries,Mobile,Sunshine Coast Regional Council,Independent Library Service,No,26 Cooney Road,-,Nambour,4560,-,-,-,-,-,-,-,-,-,-,-14410,-,-,-,-,-,-,-,-,-,-,-26.804547,153.129233,"Team Leader Library Hub (Kenilworth, Nambour, Mobile Libraries)",-,Valda Gliori,-14410,libraries@sunshinecoast.qld.gov.au,-,-,-,-,-,22/05/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/noosa-council/noosa-mobile-library,Noosa Mobile Library,Mobile,Noosa Council,Independent Library Service,Yes,Noosa Library Service,PO Box 141,Tewantin,4565,-,-,-,-,-,-,-,-,-,-,-11830,-,-,libraries@noosa.qld.gov.au,-,-,-,-,-,-,-,-26.387074,153.091403,-,-,-,-,-,-,-,-,-,-,11/07/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/toowoomba-regional-council/toowoomba-mobile-library,Toowoomba Mobile Library,Mobile,Toowoomba Regional Council,Independent Library Service,No,Various,-,Various,4350,PO Box 3021,-,Toowoomba,4350,-,-,-,-,-,-,-10458,-,-1124,-,-,-,-,-,-,-,-,-27.56155,151.95096,Library Coordinator,-,Allan Imhoff,-1124,allan.imhoff@tr.qld.gov.au,-,-,-,-,-,14/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/mackay-mobile-library,Mackay Mobile Library,Mobile,Mackay Regional Council,Independent Library Service,No,PO Box 41,-,Mackay,4740,-,-,-,-,-,-,-,-,-,-,-2058,-,-,-,-,-,-,-,-,-,-,-21.117771,149.15993,Mobile Library Coordinator,-,Rebecca Hopf,-,-,-,-,-,-,-,14/04/08,2/04/20
https://plconnect.slq.qld.gov.au/directory/brisbane-city-council/brisbane-mobile-library,Brisbane Mobile Library,Mobile,Brisbane City Council,Independent Library Service,Yes,GPO Box 1434,-,Brisbane,4001,-,-,-,-,-,-,-,-,-,-,-1165,-,-,-,-,-,-,-,-,-,-,-27.470842,153.022721,Mobile Library Operator,-,Gerald Martin,-,-,-,-,-,-,-,10/12/13,2/04/20
https://plconnect.slq.qld.gov.au/directory/aurukun-shire-council/wik-mungkan-knowledge-centre,Wik Mungkan Knowledge Centre,Branch,Aurukun Shire Council,Indigenous Knowledge Centre,Yes,Wik Mungkan Indigenous Knowledge Centre,39 Kang Kang Road,Aurukun,4871,Wik Mungkan Indigenous Knowledge Centre,c/- Post Office,Aurukun,4871,-,-,-,-,-,-,-10839,-,-,-,Closed,10am-2pm; 3-6pm,10am-2pm; 3-6pm,10am-2pm; 3-6pm,10am-2pm; 3-6pm,Closed,Closed,-13.355047,141.727925,IKC Manager,-,Noel Waterman,-10839,ikc@aurukun.qld.gov.au,-,-,-,-,-,9/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/barcaldine-regional-council/muttaburra-library,Muttaburra Library,Branch,Barcaldine Regional Council,Rural Libraries Queensland,Yes,20 Bruford Street,-,Muttaburra,4732,-,-,Muttaburra,4732,-,-,-,-,-,-,-11795,-,-,kerryr@barcaldinerc.qld.gov.au,9am-12 noon; 1-4pm,9am-12 noon; 1-4pm,9am-12 noon; 1-4pm,9am-12 noon; 1-4pm,9am-12 noon; 1-4pm,Closed,Closed,-22.592618,144.546823,Library Administration Officer,-,Kerry Robinson,-11795,KerryR@barc.qld.gov.au,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/barcaldine-regional-council/alpha-library,Alpha Library,Branch,Barcaldine Regional Council,Rural Libraries Queensland,No,Tennyson Street,-,Alpha,4724,-,-,Alpha,4724,-,-,-,-,-,-,-6261,-,-,alphalibrary@barcaldinerc.qld.gov.au,9.30am-12.30pm; 1.30-4.30pm,Closed,9.30am-12.30pm; 1.30-4.30pm,Closed,9.30am-12.30pm,Closed,Closed,-23.650854,146.641039,Library Administrator,-,Georgia Howard,-,Alpha.Library@barc.qld.gov.au,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/blackall-tambo-regional-council/blackall-library,Blackall library,Branch,Blackall-Tambo Regional Council,Rural Libraries Queensland,Yes,108 Shamrock Street,-,Blackall,4472,-,-,-,-,-,-,-,-,-,-,-9367,-,-,BlackallLibrary@btrc.qld.gov.au,Closed,"10am-1pm, 2-5pm","10am-1pm, 2-5pm","10am-1pm, 2-5pm","10am-1pm, 2-5pm",9am-1pm,Closed,-24.424607,145.464894,Library Manager/Visitor Information Officer,-,Sharynn Brigg,-11008,tambolibrary@btrc.qld.gov.au,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/blackall-tambo-regional-council/tambo-library,Tambo Library,Branch,Blackall-Tambo Regional Council,Rural Libraries Queensland,Yes,9 Arthur Street,-,Tambo,4478,-,-,-,-,-,-,-,-,-,-,-11008,-,-,tambolibrary@btrc.qld.gov.au,8.30am-1.15pm; 2-4.45pm,8.30am-1.15pm; 2-4.45pm,8.30am-1.15pm; 2-4.45pm,8.30am-1.15pm; 2-4.45pm,8.30am-1.15pm; 2-4.45pm,Closed,Closed,-24.885278,146.253975,-,-,-,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/burdekin-shire-council/home-hill-library,Home Hill Library,Branch,Burdekin Shire Council,Independent Library Service,No,77-79 Ninth Avenue,-,Home Hill,4806,-,-,-,-,-,-,-,-,-,-,-14698,-,-,-,1-5pm,1-5pm,10am-12 noon; 2-5pm,1-5pm,1-5pm,Closed,Closed,-19.662302,147.415031,Branch Officer,Mrs,Jocelyn Defranciscis,-,jocelyn.defranciscis@burdekin.qld.gov.au,-,-,-,-,-,11/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/banana-shire-council/biloela-library,Biloela Library,Branch,Banana Shire Council,Independent Library Service,Yes,Corner of Grevillea and Melton Streets,-,Biloela,4715,PO Box 412,-,Biloela,4715,PO Box 412,-,-,-,Biloela,4715,-12300,-,-,libstaff@banana.qld.gov.au,9am-5.30pm,9am-5.30pm,9am-5.30pm,9am-7pm,9am-5.30pm,9.15am-1pm,Closed,-24.399752,150.512465,Senior Library and Information Services Advisor,-,Ruth Thompson,-12300,Ruth.Thompson@banana.qld.gov.au,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/banana-shire-council/taroom-library,Taroom Library,Branch,Banana Shire Council,Independent Library Service,No,24 Yaldwyn Street,-,Taroom,4420,-,-,-,-,PO Box 412,-,-,-,Biloela,4715,-7928,-,-,-,Closed,9.30am-1pm; 2-5pm,Closed,9.30am-1pm; 2-5pm,9.30am-1pm; 2-5pm,Closed,Closed,-25.641398,149.796047,Library Assistant,-,Sheree Rose,-,taroom.library@banana.qld.gov.au,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/banana-shire-council/moura-library,Moura Library,Branch,Banana Shire Council,Independent Library Service,No,Recreation Reserve,McArthur Street,Moura,4718,-,-,-,-,PO Box 412,-,-,-,Biloela,4715,-8140,-,-,-,Closed,9:30am-12 noon; 1-5:30pm,Closed,9:30am-12 noon; 1-5:30pm,Closed,9.30am-12:30pm,Closed,-24.571938,149.974902,Library Assistant,-,Rachel Tappin,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/banana-shire-council/theodore-library,Theodore Library,Branch,Banana Shire Council,Independent Library Service,No,Queensland Government Buildings,The Boulevard,Theodore,4719,-,-,-,-,PO Box 412,-,-,-,Biloela,4715,-6168,-,-,-,Closed,2-5pm,Closed,9am-12 noon; 1-5pm,Closed,Closed,Closed,-24.947309,150.075603,-,-,-,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/balonne-shire-council/dirranbandi-library,Dirranbandi Library,Branch,Balonne Shire Council,Rural Libraries Queensland,No,Castlereagh Highway,-,Dirranbandi,4486,PO Box 319,-,Dirranbandi,4486,PO Box 201,-,-,-,St George,4487,-12982,-,-,dirranbandilibrary@balonne.qld.gov.au,10am-12.30pm; 1.30-4pm,10am-12.30pm; 1.30-4pm,10am-12.30pm; 1.30-4pm,10am-12.30pm; 1.30-4pm,10am-12.30pm; 1.30-4pm,Closed,Closed,-28.586039,148.226949,Community Development & Cultural Services Manager,Mrs,Elizabeth Jones,-13411,elizabeth.jones@balonne.qld.gov.au,-,-,-,-,-,22/08/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/balonne-shire-council/hebel-library,Hebel Library,Branch,Balonne Shire Council,Rural Libraries Queensland,No,William Street,-,Hebel,4486,-,-,-,-,PO Box 201,-,-,-,St George,4487,-13508,-,-,hebellibrary@balonne.qld.gov.au,Closed,Closed,12 noon-6pm,Closed,Closed,Closed,Closed,-28.972718,147.795532,Library Administrator,-,Shelley Johnston,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/balonne-shire-council/thallon-library,Thallon Library,Branch,Balonne Shire Council,Rural Libraries Queensland,No,William Street,-,Thallon,4497,-,-,-,-,PO Box 201,-,-,-,St George,4487,-13674,-,-,thallonlibrary@balonne.qld.gov.au,Closed,Closed,9am-12 noon; 1-4pm,Closed,Closed,Closed,Closed,-28.634357,148.86731,Library Administrator,-,Shirley Southern,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/balonne-shire-council/bollon-library,Bollon Library,Branch,Balonne Shire Council,Rural Libraries Queensland,No,Main Street,-,Bollon,4488,-,-,-,-,PO Box 201,-,-,-,St George,4487,-10642,-,-,bollonlibrary@balonne.qld.gov.au,Closed,Closed,1-4pm,Closed,9-11am; 2-4pm,Closed,Closed,-28.031465,147.477829,Library Assistant,-,Kylie Bottrell,-,-,-,-,-,-,-,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/barcoo-shire-council/stonehenge-library,Stonehenge Library,Branch,Barcoo Shire Council,Rural Libraries Queensland,Yes,Stonehenge Visitor Information Centre,9 Stratford Street,Stonehenge,4730,9 Stratford Street,-,Stonehenge,4730,-,-,-,-,-,-,-10461,-,-,stonehengecc@bigpond.com.au,8:30am-5pm,8:30am-5pm,8:30am-5pm,8:30am-5pm,8:30am-5pm,Closed,Closed,-24.353773,143.286331,Library Administrator,Ms,Kathy Cundy,-10461,stonehengelibrary@barcoo.qld.gov.au,-,-,-,-,-,11/12/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/barcoo-shire-council/windorah-library,Windorah Library,Branch,Barcoo Shire Council,Rural Libraries Queensland,Yes,Windorah Visitor Information Centre,Maryborough Street,Windorah,4481,-,-,-,-,-,-,-,-,-,-,-7665,-,-,windorahinfo@barcoo.qld.gov.au,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,8.30am-5pm,"8.30am-5pm, April to September","8.30am-5pm, April to September",-25.420696,142.655869,Library Administrator,Ms,Trudy Gorringe,-7665,windorahlibrary@barcoo.qld.gov.au,Library Administrator,Mrs,Maureen Scott,-7665,windorahlibrary@barcoo.qld.gov.au,10/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/bundaberg-regional-council/childers-library,Childers Library,Branch,Bundaberg Regional Council,Independent Library Service,Yes,49 Churchill Street,-,Childers,4660,-,-,-,-,49 Woondooma Street,-,-,-,Bundaberg,4670,-8726,-,-,-,9am-12.30pm; 1.30-5pm,9am-12.30pm; 1.30-5pm,9am-12.30pm; 1.30-5pm,90am-12.30pm; 1.30-6pm,9am-12.30pm; 1.30-5pm,9am-12 noon,Closed,-25.235768,152.27978,Branch Librarian & ILL Officer,Mrs,Denise Rapkins,-8726,denise.rapkins@bundaberg.qld.gov.au,-,-,-,-,-,11/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/capella-library,Capella Library,Branch,Central Highlands Regional Council,Independent Library Service,No,83 Peak Downs Street,-,Capella,4723,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-12167,-,-,capellalibrary@chrc.qld.gov.au,Closed,1-5pm,1-5pm,9am-12 noon; 1-5pm,9am - 12 noon; 1- 5pm,9am-12 noon,Closed,-23.086473,148.023434,Library Officer,-,Becky Pope,-,bpope@chrc.qld.gov.au,Library Officer,-,Gerardine Laan Newell,-,glaannewell@chrc.qld.gov.au,11/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/central-highlands-regional-council/gemfields-library,Gemfields Library,Branch,Central Highlands Regional Council,Independent Library Service,No,7 Burridge Road,-,Rubyvale,4702,PO Box 21,-,Emerald,4720,-,-,-,-,-,-,-5226,-,-,gemfieldslibrary@chrc.qld.gov.au,Closed,10am-2pm,Closed,12 noon-4pm,Closed,9am-12 noon,Closed,-23.419146,147.697822,Library Officer,-,Joanne Gibson,-,jgibson@chrc.qld.gov.au,-,-,-,-,-,11/04/08,3/04/20
https://plconnect.slq.qld.gov.au/directory/douglas-shire-council/port-douglas-library,Port Douglas Library,Branch,Douglas Shire Council,Rural Libraries Queensland,Yes,Port Douglas Community Hall,13-29 Mowbray Street,Port Douglas,4877,PO Box 723,-,Mossman,4873,14 Mill Street,-,-,-,Mossman,4873,-13542,-,-,-,9.30am-4pm,9.30am-4pm,9.30am-4pm,9.30am-4pm,9.30am-4pm,Closed,Closed,-16.485202,145.464226,Library Team Leader,-,Deb Somersall,-13540,deborah.somersall@douglas.qld.gov.au,-,-,-,-,-,20/12/10,3/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/burleigh-heads-library,Burleigh Heads Library,Branch,Gold Coast City Council,Independent Library Service,Yes,Park Avenue,-,Burleigh Heads,4220,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12757,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-28.090704,153.452418,Librarian,-,Paul Banks,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/burleigh-waters-library,Burleigh Waters Library,Branch,Gold Coast City Council,Independent Library Service,Yes,CornerChristine Avenue & Galeen Drive,-,Burleigh Waters,4220,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,Bundall BC,-,-7227,-,-,-,9am-6pm,9am-6pm,9am-6pm,9am-6pm,9am-6pm,9am-12 noon,Closed,-28.081617,153.43191,Librarian,-,Paul Banks,-,pbanks@goldcoast.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/coolangatta-library,Coolangatta Library,Branch,Gold Coast City Council,Independent Library Service,Yes,"Level 1, The Strand",Corner Marine Parade and Dutton Street,Coolangatta,4225,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12767,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-28.16736,153.537115,Librarian,-,Chris Taylor,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/elanora-library,Elanora Library,Branch,Gold Coast City Council,Independent Library Service,Yes,The Pines Shopping Centre,Guineas Creek Road,Elanora,4221,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-7198,-,-,-,9am-6pm,9am-6pm,9am-6pm,9am-7pm,9am-6pm,9am-4pm,12 noon-4pm,-28.135469,153.469208,-,-,-,-,-,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/robina-library,Robina Library,Branch,Gold Coast City Council,Independent Library Service,Yes,Robina Town Centre Drive,-,Robina,4230,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-7127,-,-,-,9am-6pm,9am-6pm,9am-6pm,9am-7pm,9am-6pm,9am-4pm,12 noon-4pm,-28.077594,153.385207,Librarian,-,Alex Daw,-,adaw@goldcoast.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/southport-library,Southport Library,Branch,Gold Coast City Council,Independent Library Service,Yes,Corner Garden and Lawson Streets,-,Southport,4215,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12728,-,-,-,8am-6pm,8am-6pm,8am-6pm,8am-8pm,8am-6pm,9am-4pm,12 noon-4pm,-27.970687,153.41241,Librarian,-,Greg Worrell,-,gworrell@goldcoast.qld.gov.au,-,-,-,-,-,11/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/gold-coast-city-council/local-studies-library,Local Studies Library,Local studies collection,Gold Coast City Council,Independent Library Service,Yes,"First floor, Southport Library",Corner Garden and Lawson Streeets,Southport,4215,PO Box 5042,-,Gold Coast Mail Centre,9729,-,-,-,-,-,-,-12744,-,-,-,8am-6pm,8am-6pm,8am-6pm,8am-8pm,8am-6pm,9am-4pm,12 noon-4pm,-27.970725,153.412174,Librarian,-,Kyla Stephan,-,kstephan@goldcoast.qld.gov.au,-,-,-,-,-,17/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/longreach-regional-council/longreach-library,Longreach Library,Branch,Longreach Regional Council,Rural Libraries Queensland,Yes,106 Eagle Street,-,Longreach,4730,-,-,-,-,-,-,-,-,-,-,-5339,-,-,library@longreach.qld.gov.au,1-5pm,9.30am-12.30pm; 3-5pm,12.30pm-5pm,9.30am-12.30pm; 3-5pm,12.30-5pm,9am-12 noon,Closed,-23.443432,144.248244,Library Manager,Mrs,Carmen Brooke,-5339,library@longreach.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/longreach-regional-council/ilfracombe-library,Ilfracombe Library,Branch,Longreach Regional Council,Rural Libraries Queensland,Yes,22 Main Avenue,-,Ilfracombe,4727,C/- Post Office,-,Ilfracombe,4727,-,-,-,-,-,-,-6801,-,-,library@longreach.qld.gov.au,9am-12 noon; 2-4.45pm,9am-12 noon; 2-4.45pm,9am-12 noon; 2-4.45pm,9am-12 noon; 2-4.45pm,9am-12 noon; 2-4.45pm,Closed,Closed,-23.489799,144.507568,Library Administrator,-,Di Mill,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/logan-city-council/logan-library-administration-not-open-public,Logan - Library Administration,Administration,Logan City Council,Independent Library Service,No,26 Wilbur Street,-,Logan Central,4114,PO Box 3226,-,Logan City DC,4114,-,-,-,-,-,-,-8778,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-27.642791,153.111691,Libraries and Creative Industries Manager,Ms,Annette Turner,-8779,annetteturner@logan.qld.gov.au,Client Services Program Leader,Mr,Leo Clayton,-8120,leoclayton@logan.qld.gov.au,17/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/mackay-regional-council/mackay-library-administration-not-open-public,Mackay - Library Administration,Administration,Mackay Regional Council,Independent Library Service,No,Gordon Street,-,Mackay,4740,PO Box 41,-,Mackay,4740,-,-,-,-,-,-,-14294,-,-,-,Closed,Closed,Closed,Closed,Closed,Closed,Closed,-21.143275,149.18157,-,-,-,-,-,-,-,-,-,-,18/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/mckinlay-shire-council/mckinlay-library,McKinlay Library,Branch,McKinlay Shire Council,Rural Libraries Queensland,No,Middleton Street,-,McKinlay,4823,-,-,-,-,-,-,-,-,-,-,-13540,-,-,-,Closed,Closed,Closed,10am-2pm,Closed,Closed,Closed,-21.271629,141.289308,Library Assistant,Ms,Tahnee Hansson,-,-,-,-,-,-,-,14/04/08,6/04/20
https://plconnect.slq.qld.gov.au/directory/mckinlay-shire-council/julia-creek-library,Julia Creek Library,Branch,McKinlay Shire Council,Rural Libraries Queensland,Yes,56 Burke Street,-,Julia Creek,4823,PO Box 177,-,Julia Creek,4823,-,-,-,-,-,-,-12622,-,-,-,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-5pm,9am-12 noon,Closed,-20.657447,141.743988,Library Administrator,-,Chris Rae,-12622,jclibrary@mckinlay.qld.gov.au,-,-,-,-,-,14/04/08,6/04/20
